month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease
2014-04,KALLANG/WHAMPOA,3 ROOM,5,ST. GEORGE'S LANE,01 TO 03,68.0,New Generation,1981,358000.0,53 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,04 TO 06,68.0,New Generation,1979,360000.0,51 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,123,MCNAIR RD,04 TO 06,64.0,Simplified,1987,366000.0,59 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,8,ST. GEORGE'S LANE,01 TO 03,68.0,New Generation,1982,375000.0,54 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,4,JLN BATU,07 TO 09,60.0,Standard,1969,380000.0,41 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,10 TO 12,68.0,Improved,1972,395000.0,44 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,04 TO 06,67.0,New Generation,1976,400000.0,48 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,44,OWEN RD,07 TO 09,67.0,New Generation,1979,403000.0,51 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,468,NTH BRIDGE RD,10 TO 12,60.0,Improved,1979,413888.0,51 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,10 TO 12,60.0,Improved,1981,415000.0,53 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,19 TO 21,60.0,Improved,1982,425000.0,54 years 6 months
2014-04,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,19 TO 21,60.0,Improved,1982,427888.0,54 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,16,ST. GEORGE'S RD,01 TO 03,93.0,New Generation,1984,430000.0,56 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,04 TO 06,75.0,Model A,2002,465000.0,74 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,120,MCNAIR RD,04 TO 06,83.0,Simplified,1987,470888.0,59 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,07 TO 09,86.0,Model A,2002,495000.0,74 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,121,MCNAIR RD,01 TO 03,104.0,Model A,1987,540000.0,59 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,38,UPP BOON KENG RD,22 TO 24,114.0,Standard,1976,553000.0,48 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,01 TO 03,117.0,Standard,1974,580000.0,46 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,13,UPP BOON KENG RD,04 TO 06,101.0,Model A,1999,591000.0,71 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,2C,UPP BOON KENG RD,22 TO 24,90.0,Model A,2006,600000.0,78 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,13 TO 15,90.0,Model A,2004,650000.0,76 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,12,NTH BRIDGE RD,16 TO 18,119.0,Standard,1975,650000.0,47 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,3B,UPP BOON KENG RD,22 TO 24,90.0,Model A,2006,655000.0,78 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,10,JLN BATU,10 TO 12,127.0,Improved,1986,660000.0,58 years 6 months
2014-04,KALLANG/WHAMPOA,4 ROOM,3A,UPP BOON KENG RD,25 TO 27,85.0,Model A,2006,675000.0,78 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,10,JLN BATU,07 TO 09,129.0,Improved,1986,680000.0,58 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,104,JLN RAJAH,16 TO 18,135.0,Model A,1984,720000.0,56 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,104,TOWNER RD,07 TO 09,139.0,Model A-Maisonette,1983,773000.0,55 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,813,JELLICOE RD,16 TO 18,110.0,Improved,2003,800000.0,75 years 6 months
2014-04,KALLANG/WHAMPOA,5 ROOM,5,BOON KENG RD,07 TO 09,126.0,Improved,1996,838000.0,68 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,34,JLN BAHAGIA,01 TO 03,53.0,Standard,1970,275000.0,42 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,33,JLN BAHAGIA,07 TO 09,56.0,Standard,1970,290000.0,42 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,01 TO 03,59.0,Improved,1976,290000.0,48 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,01 TO 03,66.0,Improved,1974,310000.0,46 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,04 TO 06,65.0,Improved,1974,330000.0,46 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,13 TO 15,60.0,Improved,1986,330000.0,58 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,334000.0,46 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,04 TO 06,65.0,Improved,1981,340000.0,53 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,345000.0,46 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,07 TO 09,75.0,Improved,1980,352000.0,52 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,10 TO 12,68.0,New Generation,1979,366000.0,51 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,01 TO 03,66.0,Improved,1980,371000.0,52 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,01 TO 03,67.0,New Generation,1976,382000.0,48 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,2,BEACH RD,04 TO 06,68.0,Improved,1979,395000.0,51 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,04 TO 06,60.0,Improved,1982,400000.0,54 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,07 TO 09,60.0,Improved,1981,418000.0,53 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,105,TOWNER RD,01 TO 03,74.0,Model A,1984,418000.0,56 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,28,BENDEMEER RD,22 TO 24,71.0,Improved,1972,430000.0,44 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,07 TO 09,68.0,New Generation,1979,430000.0,51 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,105,TOWNER RD,07 TO 09,74.0,Model A,1984,440000.0,56 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,111,MCNAIR RD,01 TO 03,84.0,Simplified,1987,450000.0,59 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,07 TO 09,91.0,Improved,1974,457800.0,46 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,04 TO 06,85.0,Model A,2001,460000.0,73 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,12,FARRER PK RD,28 TO 30,62.0,Model A,2004,465000.0,76 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,13 TO 15,85.0,Model A,2001,483000.0,73 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,42,CAMBRIDGE RD,04 TO 06,91.0,New Generation,1982,485000.0,54 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,13 TO 15,91.0,Improved,1974,485000.0,46 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,07 TO 09,94.0,New Generation,1980,490000.0,52 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,16 TO 18,75.0,Model A,2002,490000.0,74 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,17,BEACH RD,13 TO 15,77.0,Improved,1975,520000.0,47 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,10,JLN BATU,04 TO 06,105.0,New Generation,1986,543000.0,58 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,4,BOON KENG RD,04 TO 06,108.0,Model A,1996,580000.0,68 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,120,MCNAIR RD,10 TO 12,104.0,Model A,1987,605000.0,59 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,2A,UPP BOON KENG RD,07 TO 09,85.0,Model A,2006,623000.0,78 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,6,BOON KENG RD,04 TO 06,107.0,Model A,1996,630000.0,68 years 6 months
2014-05,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,01 TO 03,132.0,Model A,1994,648000.0,66 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,813,JELLICOE RD,07 TO 09,90.0,Model A,2003,660000.0,75 years 6 months
2014-05,KALLANG/WHAMPOA,4 ROOM,108B,MCNAIR RD,28 TO 30,90.0,Model A,2004,662000.0,76 years 6 months
2014-05,KALLANG/WHAMPOA,5 ROOM,6,BOON KENG RD,07 TO 09,126.0,Improved,1996,708000.0,68 years 6 months
2014-05,KALLANG/WHAMPOA,5 ROOM,2C,UPP BOON KENG RD,01 TO 03,110.0,Improved,2006,806000.0,78 years 6 months
2014-05,KALLANG/WHAMPOA,EXECUTIVE,110,MCNAIR RD,10 TO 12,144.0,Maisonette,1987,832000.0,59 years 6 months
2014-05,KALLANG/WHAMPOA,3 ROOM,65,JLN MA'MOR,01 TO 03,126.0,Terrace,1972,900000.0,44 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,34,JLN BAHAGIA,01 TO 03,56.0,Standard,1970,273000.0,42 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,33,JLN BAHAGIA,04 TO 06,56.0,Standard,1970,282000.0,42 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,286000.0,43 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,01 TO 03,65.0,Improved,1974,288000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,292000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,07 TO 09,59.0,Improved,1973,305000.0,45 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,1,KG KAYU RD,01 TO 03,62.0,Standard,1984,315000.0,56 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,04 TO 06,59.0,Improved,1976,315000.0,48 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,10 TO 12,66.0,Improved,1980,317000.0,52 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,1,KG KAYU RD,01 TO 03,62.0,Standard,1984,330000.0,56 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,01 TO 03,73.0,Improved,1974,340000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,07 TO 09,65.0,Improved,1974,342500.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,10 TO 12,65.0,Improved,1974,343000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,6,JLN BATU,04 TO 06,60.0,Standard,1969,350000.0,41 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,123,MCNAIR RD,01 TO 03,64.0,Simplified,1987,360000.0,59 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,10 TO 12,65.0,Improved,1974,360000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,07 TO 09,68.0,Improved,1972,395000.0,44 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,10 TO 12,68.0,Improved,1972,395000.0,44 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,1,BEACH RD,07 TO 09,74.0,Improved,1979,400000.0,51 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,10 TO 12,91.0,Improved,1974,450000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,10 TO 12,88.1,Improved,1974,468000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,19 TO 21,91.0,Improved,1974,468800.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,120,MCNAIR RD,04 TO 06,83.0,Simplified,1987,500000.0,59 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,2B,UPP BOON KENG RD,01 TO 03,90.0,Model A,2006,550000.0,78 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,121,MCNAIR RD,13 TO 15,104.0,Model A,1987,595000.0,59 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,59C,GEYLANG BAHRU,07 TO 09,100.0,Model A,1998,600000.0,70 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,3C,UPP BOON KENG RD,19 TO 21,90.0,Model A,2006,600000.0,78 years 6 months
2014-06,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,04 TO 06,90.0,Model A,2004,610000.0,76 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,22 TO 24,117.0,Standard,1974,625000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,21,ST. GEORGE'S RD,13 TO 15,118.0,Improved,1984,630000.0,56 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,47,BENDEMEER RD,10 TO 12,147.0,Adjoined flat,1974,675000.0,46 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,119,MCNAIR RD,04 TO 06,125.0,Improved,1987,675000.0,59 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,48A,DORSET RD,16 TO 18,119.0,Standard,1976,683000.0,48 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,48,JLN BAHAGIA,01 TO 03,78.0,Terrace,1972,708000.0,44 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,108B,MCNAIR RD,22 TO 24,110.0,Improved,2004,750000.0,76 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,54,JLN MA'MOR,01 TO 03,88.0,Terrace,1972,755000.0,44 years 6 months
2014-06,KALLANG/WHAMPOA,5 ROOM,103,JLN RAJAH,25 TO 27,138.0,Model A,1984,790000.0,56 years 6 months
2014-06,KALLANG/WHAMPOA,3 ROOM,64,JLN MA'MOR,01 TO 03,126.0,Terrace,1972,928000.0,44 years 6 months
2014-07,KALLANG/WHAMPOA,2 ROOM,9,JLN BATU,04 TO 06,48.0,Standard,1970,272000.0,42 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,65.0,Improved,1974,300000.0,46 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,65.0,Improved,1974,308000.0,46 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,07 TO 09,63.0,Standard,1981,310000.0,53 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,07 TO 09,63.0,Standard,1981,315000.0,53 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,07 TO 09,66.0,Improved,1980,320000.0,52 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,01 TO 03,65.0,Improved,1974,325000.0,46 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,04 TO 06,65.0,Improved,1974,325000.0,46 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,45,BENDEMEER RD,10 TO 12,66.0,Improved,1972,352000.0,44 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,23,BENDEMEER RD,07 TO 09,68.0,Improved,1972,370000.0,44 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,806,KING GEORGE'S AVE,13 TO 15,59.0,Improved,1981,375000.0,53 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,112,MCNAIR RD,07 TO 09,64.0,Simplified,1987,380000.0,59 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,385000.0,46 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,13 TO 15,87.0,Improved,1974,400000.0,46 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,04 TO 06,60.0,Improved,1982,400000.0,54 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,26,BENDEMEER RD,16 TO 18,71.0,Improved,1972,410000.0,44 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,107,TOWNER RD,07 TO 09,74.0,Model A,1983,418000.0,55 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,6,ST. GEORGE'S LANE,01 TO 03,82.0,New Generation,1981,430000.0,53 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,24,BENDEMEER RD,07 TO 09,78.0,Improved,1972,450000.0,44 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,106,JLN DUSUN,07 TO 09,100.0,New Generation,1981,485000.0,53 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,102,JLN RAJAH,07 TO 09,94.0,New Generation,1981,485000.0,53 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,16 TO 18,94.0,New Generation,1980,518000.0,52 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,107,TOWNER RD,04 TO 06,105.0,Model A,1983,570000.0,55 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,2A,UPP BOON KENG RD,01 TO 03,85.0,Model A,2006,580000.0,78 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,2B,UPP BOON KENG RD,01 TO 03,90.0,Model A,2006,590000.0,78 years 6 months
2014-07,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,04 TO 06,132.0,Model A,1994,643000.0,66 years 6 months
2014-07,KALLANG/WHAMPOA,5 ROOM,48A,DORSET RD,07 TO 09,117.0,Standard,1976,670000.0,48 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,105,TOWNER RD,19 TO 21,105.0,Model A,1984,675000.0,56 years 6 months
2014-07,KALLANG/WHAMPOA,5 ROOM,122,MCNAIR RD,04 TO 06,126.0,Improved,1987,678000.0,59 years 6 months
2014-07,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,22 TO 24,90.0,Model A,2004,685000.0,76 years 6 months
2014-07,KALLANG/WHAMPOA,5 ROOM,13,UPP BOON KENG RD,01 TO 03,120.0,Improved,1999,700000.0,71 years 6 months
2014-07,KALLANG/WHAMPOA,EXECUTIVE,108,JLN RAJAH,07 TO 09,157.0,Maisonette,1984,700000.0,56 years 6 months
2014-07,KALLANG/WHAMPOA,3 ROOM,60,JLN BAHAGIA,01 TO 03,103.0,Terrace,1972,850000.0,44 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,272000.0,43 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,278000.0,43 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,04 TO 06,65.0,Improved,1974,280000.0,46 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,13 TO 15,59.0,Improved,1973,295000.0,45 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,98,WHAMPOA DR,13 TO 15,65.0,Improved,1974,310000.0,46 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,95,GEYLANG BAHRU,01 TO 03,68.0,New Generation,1979,320000.0,51 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,86,WHAMPOA DR,10 TO 12,66.0,Improved,1974,320000.0,46 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,322000.0,46 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,07 TO 09,69.0,Improved,1986,350000.0,58 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,20,ST. GEORGE'S RD,04 TO 06,67.0,New Generation,1984,356000.0,56 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,63,KALLANG BAHRU,13 TO 15,65.0,Improved,1974,370000.0,46 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,467,NTH BRIDGE RD,13 TO 15,60.0,Improved,1978,380000.0,50 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,10 TO 12,75.0,Improved,1980,380000.0,52 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,1,BEACH RD,10 TO 12,68.0,Improved,1979,390000.0,51 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,07 TO 09,68.0,Improved,1972,395000.0,44 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,10 TO 12,87.0,Improved,1974,410000.0,46 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,49,DORSET RD,07 TO 09,68.0,New Generation,1979,412000.0,51 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,28 TO 30,62.0,Model A,2004,445000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,18,JLN TENTERAM,04 TO 06,85.0,Model A,2004,470000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,122,MCNAIR RD,01 TO 03,104.0,Model A,1987,510000.0,59 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,38,UPP BOON KENG RD,04 TO 06,117.0,Standard,1976,540000.0,48 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,681,RACE COURSE RD,01 TO 03,103.0,Model A,1986,547000.0,58 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,15,FARRER PK RD,25 TO 27,75.0,Model A,2004,588000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,19,JLN TENTERAM,13 TO 15,105.0,Improved,2004,600000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,38,UPP BOON KENG RD,25 TO 27,114.0,Standard,1976,605000.0,48 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,07 TO 09,90.0,Model A,2004,615000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,2A,UPP BOON KENG RD,16 TO 18,85.0,Model A,2006,635000.0,78 years 6 months
2014-08,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,07 TO 09,90.0,Model A,2004,643000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,110,WHAMPOA RD,07 TO 09,121.0,Improved,1997,655000.0,69 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,110,WHAMPOA RD,10 TO 12,121.0,Improved,1997,675000.0,69 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,13,FARRER PK RD,07 TO 09,109.0,Improved,2004,690000.0,76 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,59A,GEYLANG BAHRU,10 TO 12,120.0,Improved,1998,710000.0,70 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,6,BOON KENG RD,07 TO 09,122.0,Improved,1996,712000.0,68 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,14,UPP BOON KENG RD,07 TO 09,122.0,Improved,1999,745000.0,71 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,103,TOWNER RD,04 TO 06,138.0,Model A-Maisonette,1983,755000.0,55 years 6 months
2014-08,KALLANG/WHAMPOA,5 ROOM,103,TOWNER RD,10 TO 12,144.0,Model A-Maisonette,1983,820000.0,55 years 6 months
2014-08,KALLANG/WHAMPOA,3 ROOM,63,JLN MA'MOR,01 TO 03,118.0,Terrace,1972,940000.0,44 years 6 months
2014-09,KALLANG/WHAMPOA,2 ROOM,6,BEACH RD,04 TO 06,42.0,Standard,1979,255000.0,51 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,56.0,Standard,1971,264000.0,43 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,32,JLN BAHAGIA,01 TO 03,56.0,Standard,1971,285000.0,43 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,07 TO 09,66.0,Improved,1980,295000.0,52 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,64,KALLANG BAHRU,01 TO 03,65.0,Improved,1974,300000.0,46 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,04 TO 06,63.0,Standard,1981,320000.0,53 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,320000.0,46 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,74,WHAMPOA DR,07 TO 09,75.0,Improved,1981,332888.0,53 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,47,BENDEMEER RD,04 TO 06,65.0,Improved,1974,336000.0,46 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,338000.0,46 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,13 TO 15,65.0,Improved,1974,340000.0,46 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,4,JLN BATU,04 TO 06,60.0,Standard,1969,342000.0,41 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,5,JLN BATU,04 TO 06,60.0,Standard,1969,345000.0,41 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,6,JLN BATU,07 TO 09,60.0,Standard,1969,345000.0,41 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,01 TO 03,67.0,New Generation,1976,365000.0,48 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,04 TO 06,68.0,New Generation,1979,387000.0,51 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,95,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,388000.0,51 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,30,BENDEMEER RD,10 TO 12,68.0,Improved,1972,388888.0,44 years 6 months
2014-09,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,10 TO 12,67.0,New Generation,1976,395000.0,48 years 6 months
